1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	919.779, 596.637
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	997.138, 599.689
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	1076.11, 603.044
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	1156.33, 606.864
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	832.648, 729.064
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	908.237, 733.044
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	986.415, 737.343
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	1066.08, 741.654
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	1147.19, 746.078
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	827.397, 808.992
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	903.243, 813.683
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	981.419, 818.576
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	1061.32, 823.225
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	1142.42, 828.069
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	823.709, 888.598
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	899.281, 894.24
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	977.298, 899.661
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	1057.14, 904.711
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	1138.23, 909.574
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	820.72, 967.828
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	896.269, 974.039
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	974.072, 979.987
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	1053.53, 985.554
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	1134.33, 990.799
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	818.907, 1046.12
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	893.987, 1053.07
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	971.425, 1059.45
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	1050.53, 1065.38
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	1130.89, 1070.75
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	509.28, 309.947
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	567.206, 306.026
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	628.608, 303.004
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	692.372, 300.439
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	758.945, 298.497
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	497.216, 376.312
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	555.545, 373.345
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	617.086, 371.213
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	681.352, 369.337
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	748.416, 368.199
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	486.446, 444.492
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	544.887, 442.713
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	606.521, 441.421
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	671.108, 440.524
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	738.641, 440.124
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	476.371, 514.243
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	535.026, 513.544
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	596.95, 513.307
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	661.836, 513.498
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	729.715, 514.016
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	467.729, 585.336
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	526.358, 585.941
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	588.448, 586.802
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	653.503, 588.035
1,0,0,0,0,1,0,0,0,0,1,0,0.5, 0.2, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	721.676, 589.561
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	768.235, 118.243
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	861.077, 113.645
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	958.51, 111.611
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	1058.83, 111.58
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	1161.54, 113.83
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	750.979, 206.427
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	845.426, 203
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	944.692, 201.668
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	1047.1, 202.02
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	1152.1, 204.729
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	734.799, 299.986
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	830.642, 297.811
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	931.408, 297.234
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	1035.82, 298.429
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	1142.93, 301.421
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	720.011, 397.868
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	816.926, 397.179
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	918.948, 397.897
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	1024.96, 400.005
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	1133.88, 403.603
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	706.761, 499.975
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	804.595, 500.897
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	907.862, 502.97
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	1014.98, 506.188
1,0,0,0,0,1,0,0,0,0,1,0,0.3, 0.2, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	1125.28, 510.479
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	630.565, 718.325
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	698.309, 721.74
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	769.465, 725.635
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	843.098, 729.522
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	919.445, 733.543
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	625.433, 795.202
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	693.335, 799.743
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	764.528, 804.527
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	838.221, 809.278
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	914.496, 814.065
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	621.977, 872.01
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	689.723, 877.707
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	760.566, 883.518
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	834.318, 889.008
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	910.507, 894.438
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	619.465, 948.421
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	687.218, 955.106
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	757.782, 961.902
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	831.422, 968.184
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	907.307, 974.441
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	618.499, 1024.05
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	685.869, 1031.77
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	756.317, 1039.32
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	829.333, 1046.66
1,0,0,0,0,1,0,0,0,0,1,0,0.4, 0, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	905.098, 1053.28
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	1534.44, 138.269
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	1605.92, 146.688
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	1675.51, 156.097
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	1743.36, 166.37
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	1808.99, 177.297
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	1533.86, 202.517
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	1606.39, 210.625
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	1677.23, 219.611
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	1745.93, 229.381
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	1812.84, 240.18
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	1532.85, 269.808
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	1606.53, 277.571
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	1678.5, 286.244
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	1748.28, 295.603
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	1815.8, 305.416
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	1531.88, 339.69
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	1606.44, 347.031
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	1679.31, 355.229
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	1749.96, 363.898
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	1818.28, 373.212
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.139395, 0.01, 1,	1530.39, 412.138
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.139395, 0.01, 1,	1605.93, 419.065
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.139395, 0.01, 1,	1679.56, 426.645
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.139395, 0.01, 1,	1750.97, 434.809
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.3, 0.3, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.139395, 0.01, 1,	1819.89, 443.15
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0, 0.01, 1,	1634.28, 424.81
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0, 0.01, 1,	1736.05, 435.802
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0, 0.01, 1,	1833.17, 447.771
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0, 0.01, 1,	1924.69, 460.169
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0, 0.01, 1,	2010.63, 473.284
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0348488, 0.01, 1,	1632.5, 529.683
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0348488, 0.01, 1,	1735.62, 539.395
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0348488, 0.01, 1,	1833.84, 549.812
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0348488, 0.01, 1,	1926.4, 560.111
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0348488, 0.01, 1,	2013.16, 570.895
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.0696976, 0.01, 1,	1629.32, 638.393
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.0696976, 0.01, 1,	1733.64, 646.355
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.0696976, 0.01, 1,	1832.75, 654.542
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.0696976, 0.01, 1,	1926.14, 662.919
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.0696976, 0.01, 1,	2013.56, 671.141
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0, 0.104546, 0.01, 1,	1625.4, 749.029
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0348488, 0.104546, 0.01, 1,	1730.26, 755.299
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.0696976, 0.104546, 0.01, 1,	1829.98, 761.556
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.104546, 0.104546, 0.01, 1,	1923.85, 767.322
1,0,0,0,0,1,0,0,0,0,1,0,0, 0.1, 0.1, 1,	1,0,0,0,0,1,0,0,0,0,1,0,0.139395, 0.104546, 0.01, 1,	2011.5, 772.982
