2.562010, 1636.534330, 1632.486264, 1314.746896, 782.262698, -0.445460, 0.270275, -0.096657, -0.002118, -0.001158, 1508
2.562377, 1636.551398, 1632.489621, 1314.741476, 782.240511, -0.445364, 0.270132, -0.096559, -0.002113, -0.001146, 1507
2.562025, 1636.501830, 1632.463239, 1314.503237, 782.345771, -0.445322, 0.270135, -0.096576, -0.002115, -0.001126, 1506
2.562677, 1636.474946, 1632.420502, 1314.533509, 782.424196, -0.445233, 0.270067, -0.096561, -0.002117, -0.001114, 1505
2.562299, 1636.550724, 1632.512217, 1314.553677, 782.506716, -0.445316, 0.270139, -0.096596, -0.002125, -0.001132, 1504
2.560961, 1636.641636, 1632.593531, 1314.829371, 782.459758, -0.445384, 0.270106, -0.096550, -0.002131, -0.001163, 1503
2.560691, 1636.649019, 1632.612055, 1314.656969, 782.545568, -0.445326, 0.270071, -0.096536, -0.002133, -0.001142, 1502
2.559919, 1636.756583, 1632.724817, 1314.552671, 782.604703, -0.445290, 0.270057, -0.096524, -0.002133, -0.001125, 1501
2.560097, 1636.769886, 1632.713787, 1314.725557, 782.482632, -0.445306, 0.270055, -0.096514, -0.002127, -0.001136, 1500
2.560946, 1636.770153, 1632.716686, 1314.705725, 782.488677, -0.445304, 0.270058, -0.096518, -0.002127, -0.001134, 1499
2.559340, 1636.669606, 1632.594209, 1314.586865, 782.712973, -0.445096, 0.269764, -0.096336, -0.002138, -0.001102, 1498
2.559301, 1636.733627, 1632.626921, 1314.773793, 782.535134, -0.445129, 0.269818, -0.096362, -0.002124, -0.001111, 1497
2.559886, 1636.787494, 1632.674393, 1314.813694, 782.488333, -0.445141, 0.269846, -0.096377, -0.002119, -0.001111, 1496
2.560689, 1636.792366, 1632.679526, 1314.824367, 782.453239, -0.445137, 0.269836, -0.096371, -0.002117, -0.001112, 1495
2.558635, 1636.792250, 1632.658282, 1314.713627, 782.665827, -0.444885, 0.269437, -0.096107, -0.002128, -0.001076, 1494
2.559488, 1636.788694, 1632.651568, 1314.729774, 782.694292, -0.444871, 0.269396, -0.096077, -0.002131, -0.001076, 1493
2.559980, 1636.802542, 1632.650322, 1314.744871, 782.615748, -0.444775, 0.269267, -0.095995, -0.002121, -0.001065, 1492
2.559965, 1636.723484, 1632.587151, 1314.619978, 782.567728, -0.444687, 0.269210, -0.095968, -0.002111, -0.001045, 1491
2.558138, 1636.769586, 1632.639602, 1314.622723, 782.447172, -0.444662, 0.269247, -0.095988, -0.002095, -0.001033, 1490
2.556461, 1636.838747, 1632.765077, 1314.311812, 782.620358, -0.444763, 0.269477, -0.096153, -0.002100, -0.001032, 1489
2.555876, 1636.818148, 1632.703894, 1314.501450, 782.454484, -0.444791, 0.269568, -0.096207, -0.002089, -0.001036, 1488
2.555731, 1636.911770, 1632.790453, 1314.466251, 782.465198, -0.444781, 0.269593, -0.096222, -0.002087, -0.001026, 1487
2.556079, 1636.919885, 1632.798683, 1314.377198, 782.512857, -0.444749, 0.269585, -0.096222, -0.002088, -0.001013, 1486
2.556633, 1636.906743, 1632.796786, 1314.284356, 782.575121, -0.444751, 0.269607, -0.096240, -0.002091, -0.001008, 1485
2.557163, 1636.894798, 1632.813297, 1314.094273, 782.655452, -0.444746, 0.269653, -0.096284, -0.002092, -0.000997, 1484
2.556752, 1636.825173, 1632.718727, 1314.067279, 782.828313, -0.444592, 0.269445, -0.096160, -0.002101, -0.000975, 1483
2.557427, 1636.853629, 1632.764103, 1313.961921, 782.858896, -0.444590, 0.269484, -0.096193, -0.002100, -0.000966, 1482
2.557008, 1636.911275, 1632.786845, 1314.172874, 782.629442, -0.444633, 0.269566, -0.096240, -0.002081, -0.000977, 1481
2.556671, 1636.925746, 1632.776987, 1314.368114, 782.463852, -0.444650, 0.269566, -0.096234, -0.002071, -0.000989, 1480
2.557163, 1636.957145, 1632.820621, 1314.375564, 782.379358, -0.444709, 0.269635, -0.096273, -0.002068, -0.000998, 1479
2.554106, 1637.078575, 1632.941520, 1314.710279, 782.258987, -0.444802, 0.269614, -0.096230, -0.002068, -0.001039, 1478
2.553031, 1637.074690, 1632.908708, 1314.658699, 782.423474, -0.444544, 0.269223, -0.095980, -0.002075, -0.001005, 1477
2.553397, 1637.086456, 1632.909535, 1314.667959, 782.278320, -0.444450, 0.269104, -0.095909, -0.002059, -0.000995, 1476
2.553935, 1637.119721, 1632.919774, 1314.808014, 782.176482, -0.444476, 0.269134, -0.095922, -0.002053, -0.001003, 1475
2.554644, 1637.118073, 1632.906655, 1314.903839, 782.142944, -0.444475, 0.269093, -0.095887, -0.002053, -0.001010, 1474
