0.168877, 0.000000, 0.985637, -1.220898, 0.098669, -0.994977, -0.016906, 0.113831, 0.980686, 0.100106, -0.168029, 1.131384, 0.000000, 0.000000, 0.000000, 1.000000, 1, 1, 931, 658
0.168877, 0.000000, 0.985637, -1.220898, 0.098669, -0.994977, -0.016906, 0.113831, 0.980686, 0.100106, -0.168029, 1.131384, 0.000000, 0.000000, 0.000000, 1.000000, 1, 2, 910, 1045
0.168877, 0.000000, 0.985637, -1.220898, 0.098669, -0.994977, -0.016906, 0.113831, 0.980686, 0.100106, -0.168029, 1.131384, 0.000000, 0.000000, 0.000000, 1.000000, 1, 3, 932, 1045
0.168877, 0.000000, 0.985637, -1.220898, 0.098669, -0.994977, -0.016906, 0.113831, 0.980686, 0.100106, -0.168029, 1.131384, 0.000000, 0.000000, 0.000000, 1.000000, 2, 0, 386, 765
0.168877, 0.000000, 0.985637, -1.220898, 0.098669, -0.994977, -0.016906, 0.113831, 0.980686, 0.100106, -0.168029, 1.131384, 0.000000, 0.000000, 0.000000, 1.000000, 2, 2, 406, 861
0.168877, 0.000000, 0.985637, -1.220898, 0.098669, -0.994977, -0.016906, 0.113831, 0.980686, 0.100106, -0.168029, 1.131384, 0.000000, 0.000000, 0.000000, 1.000000, 2, 3, 434, 859
0.168877, 0.000000, 0.985637, -1.220898, 0.098669, -0.994977, -0.016906, 0.113831, 0.980686, 0.100106, -0.168029, 1.131384, 0.000000, 0.000000, 0.000000, 1.000000, 3, 0, 1009, 360
0.168877, 0.000000, 0.985637, -1.220898, 0.098669, -0.994977, -0.016906, 0.113831, 0.980686, 0.100106, -0.168029, 1.131384, 0.000000, 0.000000, 0.000000, 1.000000, 3, 1, 1150, 360
0.168877, 0.000000, 0.985637, -1.220898, 0.098669, -0.994977, -0.016906, 0.113831, 0.980686, 0.100106, -0.168029, 1.131384, 0.000000, 0.000000, 0.000000, 1.000000, 3, 3, 1150, 385
0.620742, 0.000000, 0.784015, -0.646145, 0.078485, -0.994977, -0.062140, 0.161555, 0.780077, 0.100106, -0.617623, 1.605722, 0.000000, 0.000000, 0.000000, 1.000000, 3, 0, 1032, 1093
0.620742, 0.000000, 0.784015, -0.646145, 0.078485, -0.994977, -0.062140, 0.161555, 0.780077, 0.100106, -0.617623, 1.605722, 0.000000, 0.000000, 0.000000, 1.000000, 3, 1, 1194, 1077
0.620742, 0.000000, 0.784015, -0.646145, 0.078485, -0.994977, -0.062140, 0.161555, 0.780077, 0.100106, -0.617623, 1.605722, 0.000000, 0.000000, 0.000000, 1.000000, 3, 2, 1034, 1122
