img40.png, 5, 1, 1298, 646, 1328, 670
img40.png, 5, 2, 1152, 686, 1176, 712
img40.png, 5, 3, 1308, 674, 1328, 696
img40.png, 6, 0, 932, 662, 952, 682
img40.png, 6, 1, 1032, 652, 1056, 664
img40.png, 6, 2, 938, 692, 960, 704
img40.png, 6, 3, 1040, 676, 1056, 688
img40.png, 7, 0, 1780, 222, 1802, 240
img40.png, 7, 1, 1996, 152, 2024, 168
img40.png, 7, 2, 1788, 248, 1820, 262
img40.png, 7, 3, 2008, 186, 2034, 196
img49.png, 3, 0, 1944, 1188, 1978, 1212
img49.png, 3, 1, 2140, 1166, 2178, 1190
img49.png, 3, 2, 1954, 1222, 1990, 1244
img49.png, 3, 3, 2146, 1204, 2180, 1228
img49.png, 5, 0, 980, 794, 1002, 818
img49.png, 5, 1, 1136, 788, 1164, 814
img49.png, 5, 2, 978, 824, 1004, 846
img49.png, 5, 3, 1146, 812, 1164, 836
img49.png, 6, 0, 744, 786, 768, 804
img49.png, 6, 1, 852, 776, 880, 790
img49.png, 6, 2, 750, 818, 772, 830
img49.png, 6, 3, 864, 800, 880, 818
img49.png, 7, 0, 1638, 398, 1660, 410
img49.png, 7, 1, 1836, 346, 1872, 366
img49.png, 7, 2, 1642, 420, 1670, 436
img49.png, 7, 3, 1848, 372, 1876, 388
img24.png, 0, 0, 2394, 500, 2426, 520
img24.png, 0, 1, 2418, 472, 2450, 500
img24.png, 0, 2, 2524, 586, 2560, 616
img24.png, 0, 3, 2550, 564, 2590, 586
img24.png, 1, 0, 1898, 562, 1922, 582
img24.png, 1, 1, 1928, 558, 1952, 578
img24.png, 1, 2, 1958, 936, 1986, 974
img24.png, 1, 3, 1988, 934, 2010, 974
img24.png, 2, 0, 1446, 740, 1476, 770
img24.png, 2, 1, 1472, 738, 1496, 764
img24.png, 2, 2, 1478, 812, 1502, 846
img24.png, 2, 3, 1500, 816, 1528, 838
img24.png, 3, 0, 1964, 224, 2000, 242
img24.png, 3, 1, 2132, 174, 2162, 198
img24.png, 3, 2, 1976, 252, 2006, 272
img24.png, 3, 3, 2144, 206, 2164, 220
img24.png, 6, 1, 932, 16, 970, 34
img24.png, 6, 2, 856, 70, 888, 92
img24.png, 6, 3, 948, 44, 982, 58
img46.png, 3, 0, 1018, 1082, 1042, 1104
img46.png, 3, 1, 1182, 1068, 1206, 1094
img46.png, 3, 2, 1024, 1112, 1044, 1134
img46.png, 3, 3, 1182, 1096, 1208, 1122
img46.png, 4, 0, 1618, 606, 1646, 632
img46.png, 4, 1, 1768, 602, 1790, 622
img46.png, 4, 2, 1632, 634, 1652, 660
img46.png, 4, 3, 1766, 628, 1796, 648
img46.png, 7, 0, 818, 292, 844, 318
img46.png, 7, 1, 1024, 286, 1052, 318
img46.png, 7, 2, 824, 318, 854, 344
img46.png, 7, 3, 1028, 324, 1056, 342
img1.png, 0, 0, 2304, 1032, 2340, 1064
img1.png, 0, 1, 2322, 1012, 2358, 1036
img1.png, 0, 2, 2450, 1150, 2484, 1176
img1.png, 0, 3, 2474, 1126, 2508, 1152
img1.png, 2, 0, 1284, 1202, 1308, 1226
img1.png, 2, 1, 1312, 1198, 1334, 1222
img1.png, 2, 2, 1300, 1302, 1332, 1330
img1.png, 2, 3, 1334, 1298, 1358, 1324
img1.png, 3, 0, 1862, 710, 1888, 728
img1.png, 3, 1, 2026, 680, 2052, 698
img1.png, 3, 2, 1870, 732, 1892, 750
img1.png, 3, 3, 2036, 708, 2058, 726
img1.png, 5, 0, 974, 408, 994, 432
img1.png, 5, 1, 1120, 394, 1148, 416
img1.png, 5, 2, 978, 434, 1000, 456
img1.png, 5, 3, 1124, 418, 1150, 442
img1.png, 6, 0, 748, 410, 778, 436
img1.png, 6, 1, 848, 394, 876, 418
img1.png, 6, 2, 756, 442, 774, 456
img1.png, 6, 3, 854, 422, 880, 438
img45.png, 3, 0, 1194, 1068, 1224, 1096
img45.png, 3, 1, 1352, 1058, 1382, 1080
img45.png, 3, 2, 1200, 1102, 1222, 1126
img45.png, 3, 3, 1360, 1082, 1382, 1104
img45.png, 4, 0, 1792, 582, 1818, 602
img45.png, 4, 1, 1938, 570, 1968, 594
img45.png, 4, 2, 1804, 612, 1822, 628
img45.png, 4, 3, 1948, 594, 1972, 618
img45.png, 5, 0, 200, 622, 226, 652
img45.png, 5, 1, 396, 622, 432, 660
img45.png, 5, 2, 198, 652, 222, 680
img45.png, 5, 3, 408, 666, 430, 694
img45.png, 7, 0, 982, 300, 1014, 324
img45.png, 7, 1, 1178, 288, 1210, 316
img45.png, 7, 2, 992, 330, 1010, 348
img45.png, 7, 3, 1184, 314, 1216, 344
img47.png, 3, 0, 832, 1084, 860, 1114
img47.png, 3, 1, 998, 1080, 1028, 1102
img47.png, 3, 2, 838, 1122, 864, 1146
img47.png, 3, 3, 1000, 1106, 1030, 1136
img47.png, 4, 0, 1458, 628, 1478, 650
img47.png, 4, 1, 1586, 622, 1618, 644
img47.png, 4, 2, 1460, 654, 1480, 676
img47.png, 4, 3, 1598, 652, 1626, 672
img47.png, 7, 0, 646, 272, 670, 302
img47.png, 7, 1, 856, 280, 886, 312
img47.png, 7, 2, 648, 302, 672, 326
img47.png, 7, 3, 864, 312, 888, 336
img50.png, 3, 0, 1746, 1192, 1780, 1220
img50.png, 3, 1, 1930, 1176, 1964, 1202
img50.png, 3, 2, 1758, 1228, 1788, 1256
img50.png, 3, 3, 1944, 1216, 1972, 1244
img50.png, 4, 0, 2422, 598, 2462, 630
img50.png, 4, 1, 2634, 572, 2670, 592
img50.png, 4, 2, 2446, 632, 2470, 660
img50.png, 4, 3, 2648, 604, 2680, 626
img50.png, 5, 0, 792, 794, 826, 824
img50.png, 5, 1, 968, 792, 992, 816
img50.png, 5, 2, 800, 826, 818, 848
img50.png, 5, 3, 964, 820, 984, 844
img50.png, 6, 0, 552, 776, 584, 804
img50.png, 6, 1, 672, 766, 698, 794
img50.png, 6, 2, 558, 808, 578, 830
img50.png, 6, 3, 672, 796, 698, 822
img50.png, 7, 0, 1464, 410, 1498, 436
img50.png, 7, 1, 1666, 376, 1698, 398
img50.png, 7, 2, 1480, 442, 1502, 462
img50.png, 7, 3, 1676, 406, 1706, 422
img42.png, 3, 0, 1730, 1028, 1754, 1054
img42.png, 3, 1, 1892, 1012, 1926, 1036
img42.png, 3, 2, 1736, 1062, 1762, 1084
img42.png, 3, 3, 1906, 1044, 1932, 1066
img42.png, 4, 0, 2394, 454, 2418, 478
img42.png, 4, 1, 2582, 418, 2618, 444
img42.png, 4, 2, 2398, 488, 2426, 510
img42.png, 4, 3, 2606, 454, 2626, 476
img42.png, 5, 0, 804, 666, 830, 686
img42.png, 5, 1, 966, 656, 994, 680
img42.png, 5, 2, 810, 690, 834, 718
img42.png, 5, 3, 972, 684, 996, 712
img42.png, 6, 0, 574, 650, 592, 672
img42.png, 6, 1, 684, 640, 708, 662
img42.png, 6, 2, 572, 680, 594, 698
img42.png, 6, 3, 684, 666, 710, 692
img42.png, 7, 0, 1454, 278, 1484, 298
img42.png, 7, 1, 1650, 236, 1682, 256
img42.png, 7, 2, 1464, 298, 1492, 320
img42.png, 7, 3, 1656, 264, 1686, 286
img25.png, 0, 0, 2174, 546, 2208, 572
img25.png, 0, 1, 2188, 518, 2228, 550
img25.png, 0, 2, 2294, 636, 2326, 658
img25.png, 0, 3, 2312, 610, 2350, 642
img25.png, 1, 0, 1718, 578, 1746, 616
img25.png, 1, 1, 1750, 586, 1772, 614
img25.png, 1, 2, 1766, 964, 1794, 994
img25.png, 1, 3, 1794, 966, 1822, 992
img25.png, 2, 0, 1274, 746, 1304, 774
img25.png, 2, 1, 1302, 750, 1332, 776
img25.png, 2, 2, 1306, 832, 1332, 858
img25.png, 2, 3, 1332, 828, 1354, 854
img25.png, 3, 0, 1792, 264, 1822, 286
img25.png, 3, 1, 1944, 234, 1972, 252
img25.png, 3, 2, 1800, 290, 1826, 312
img25.png, 3, 3, 1952, 258, 1980, 276
img25.png, 6, 0, 674, 30, 708, 44
img25.png, 6, 1, 776, 4, 808, 18
img25.png, 6, 2, 696, 54, 718, 70
img25.png, 6, 3, 792, 28, 818, 50
img35.png, 0, 0, 1928, 1236, 1960, 1264
img35.png, 0, 1, 1948, 1216, 1974, 1242
img35.png, 0, 2, 2064, 1360, 2094, 1388
img35.png, 0, 3, 2078, 1330, 2118, 1368
img35.png, 3, 0, 1518, 884, 1556, 914
img35.png, 3, 1, 1678, 878, 1708, 902
img35.png, 3, 2, 1538, 920, 1560, 946
img35.png, 3, 3, 1686, 906, 1718, 932
img35.png, 4, 0, 2140, 370, 2172, 392
img35.png, 4, 1, 2312, 340, 2348, 370
img35.png, 4, 2, 2152, 394, 2176, 422
img35.png, 4, 3, 2328, 376, 2352, 396
img35.png, 5, 0, 630, 524, 652, 546
img35.png, 5, 1, 792, 516, 824, 546
img35.png, 5, 2, 630, 548, 652, 580
img35.png, 5, 3, 796, 554, 820, 584
img35.png, 6, 0, 368, 500, 394, 530
img35.png, 6, 1, 488, 498, 518, 516
img35.png, 6, 2, 380, 534, 396, 554
img35.png, 6, 3, 494, 518, 518, 542
img35.png, 7, 0, 1286, 150, 1316, 172
img35.png, 7, 1, 1474, 120, 1508, 144
img35.png, 7, 2, 1296, 176, 1320, 202
img35.png, 7, 3, 1488, 150, 1520, 172
img32.png, 2, 0, 1450, 1358, 1480, 1384
img32.png, 2, 1, 1484, 1358, 1504, 1384
img32.png, 2, 2, 1478, 1472, 1498, 1494
img32.png, 2, 3, 1508, 1474, 1532, 1492
img32.png, 3, 0, 2078, 832, 2112, 852
img32.png, 3, 1, 2258, 802, 2300, 822
img32.png, 3, 2, 2092, 860, 2118, 884
img32.png, 3, 3, 2274, 832, 2304, 850
img32.png, 5, 0, 1138, 530, 1168, 558
img32.png, 5, 1, 1294, 512, 1320, 536
img32.png, 5, 2, 1146, 556, 1176, 582
img32.png, 5, 3, 1296, 540, 1324, 566
img32.png, 6, 0, 932, 542, 954, 558
img32.png, 6, 1, 1022, 524, 1052, 540
img32.png, 6, 2, 936, 570, 956, 584
img32.png, 6, 3, 1028, 548, 1060, 568
img10.png, 0, 0, 2040, 888, 2072, 914
img10.png, 0, 1, 2062, 870, 2096, 896
img10.png, 0, 2, 2170, 998, 2192, 1010
img10.png, 0, 3, 2186, 974, 2216, 996
img10.png, 1, 0, 1584, 906, 1612, 932
img10.png, 1, 1, 1616, 906, 1640, 934
img10.png, 1, 2, 1630, 1322, 1654, 1354
img10.png, 1, 3, 1662, 1318, 1688, 1354
img10.png, 2, 0, 1114, 1052, 1136, 1080
img10.png, 2, 1, 1140, 1052, 1162, 1074
img10.png, 2, 2, 1140, 1150, 1158, 1172
img10.png, 2, 3, 1166, 1142, 1186, 1172
img10.png, 3, 0, 1658, 578, 1688, 602
img10.png, 3, 1, 1810, 560, 1836, 582
img10.png, 3, 2, 1668, 612, 1690, 628
img10.png, 3, 3, 1820, 592, 1838, 606
img10.png, 5, 0, 794, 272, 814, 296
img10.png, 5, 1, 948, 260, 972, 280
img10.png, 5, 2, 798, 294, 818, 318
img10.png, 5, 3, 952, 288, 980, 312
img10.png, 6, 0, 556, 266, 580, 286
img10.png, 6, 1, 662, 250, 688, 272
img10.png, 6, 2, 564, 292, 584, 314
img10.png, 6, 3, 672, 276, 692, 298
img51.png, 3, 0, 1572, 1210, 1598, 1234
img51.png, 3, 1, 1732, 1188, 1770, 1214
img51.png, 3, 2, 1576, 1238, 1600, 1266
img51.png, 3, 3, 1748, 1224, 1776, 1246
img51.png, 4, 0, 2196, 644, 2234, 674
img51.png, 4, 1, 2386, 622, 2422, 648
img51.png, 4, 2, 2220, 678, 2240, 698
img51.png, 4, 3, 2404, 652, 2426, 678
img51.png, 5, 0, 614, 792, 634, 818
img51.png, 5, 1, 782, 792, 814, 822
img51.png, 5, 2, 608, 826, 632, 848
img51.png, 5, 3, 784, 824, 810, 854
img51.png, 6, 0, 350, 770, 372, 794
img51.png, 6, 1, 470, 762, 500, 788
img51.png, 6, 2, 348, 802, 374, 820
img51.png, 6, 3, 470, 790, 502, 822
img51.png, 7, 0, 1304, 428, 1336, 454
img51.png, 7, 1, 1504, 406, 1534, 426
img51.png, 7, 2, 1318, 456, 1344, 474
img51.png, 7, 3, 1514, 432, 1542, 450
img23.png, 0, 0, 1136, 824, 1164, 846
img23.png, 0, 1, 1156, 808, 1186, 836
img23.png, 0, 2, 1228, 922, 1252, 948
img23.png, 0, 3, 1244, 904, 1272, 930
img23.png, 1, 0, 710, 788, 734, 824
img23.png, 1, 1, 744, 792, 762, 820
img23.png, 1, 2, 710, 1206, 732, 1240
img23.png, 1, 3, 738, 1212, 758, 1242
img23.png, 2, 0, 122, 912, 142, 940
img23.png, 2, 1, 150, 916, 178, 940
img23.png, 2, 2, 136, 1014, 158, 1038
img23.png, 2, 3, 168, 1008, 194, 1042
img23.png, 3, 0, 828, 488, 854, 514
img23.png, 3, 1, 972, 492, 998, 516
img23.png, 3, 2, 834, 514, 850, 534
img23.png, 3, 3, 980, 518, 996, 548
img23.png, 4, 0, 1440, 106, 1466, 132
img23.png, 4, 1, 1578, 116, 1596, 146
img23.png, 4, 2, 1440, 134, 1464, 158
img23.png, 4, 3, 1578, 146, 1594, 172
img15.png, 0, 0, 1156, 972, 1178, 996
img15.png, 0, 1, 1170, 956, 1198, 980
img15.png, 0, 2, 1246, 1072, 1268, 1094
img15.png, 0, 3, 1264, 1052, 1288, 1076
img15.png, 1, 0, 710, 952, 732, 980
img15.png, 1, 1, 742, 956, 760, 982
img15.png, 1, 2, 700, 1398, 722, 1426
img15.png, 1, 3, 738, 1402, 754, 1428
img15.png, 2, 0, 84, 1096, 106, 1124
img15.png, 2, 1, 118, 1096, 142, 1120
img15.png, 2, 2, 100, 1210, 120, 1236
img15.png, 2, 3, 134, 1210, 158, 1230
img15.png, 3, 0, 832, 632, 856, 656
img15.png, 3, 1, 980, 634, 1004, 654
img15.png, 3, 2, 834, 662, 854, 684
img15.png, 3, 3, 986, 664, 1004, 684
img15.png, 4, 0, 1434, 232, 1458, 266
img15.png, 4, 1, 1570, 250, 1592, 272
img15.png, 4, 2, 1446, 270, 1458, 286
img15.png, 4, 3, 1576, 280, 1592, 302
img8.png, 1, 0, 1956, 866, 1974, 892
img8.png, 1, 1, 1982, 866, 2004, 894
img8.png, 1, 2, 2020, 1306, 2038, 1336
img8.png, 1, 3, 2052, 1308, 2068, 1340
img8.png, 2, 0, 1464, 1032, 1482, 1052
img8.png, 2, 1, 1486, 1028, 1506, 1054
img8.png, 2, 2, 1484, 1118, 1508, 1148
img8.png, 2, 3, 1508, 1118, 1534, 1144
img8.png, 3, 0, 2020, 528, 2048, 540
img8.png, 3, 1, 2196, 484, 2220, 504
img8.png, 3, 2, 2032, 550, 2054, 570
img8.png, 3, 3, 2198, 510, 2228, 532
img8.png, 5, 0, 1114, 288, 1138, 308
img8.png, 5, 1, 1256, 258, 1286, 274
img8.png, 5, 2, 1122, 310, 1148, 328
img8.png, 5, 3, 1262, 280, 1292, 302
img8.png, 6, 0, 904, 304, 928, 322
img8.png, 6, 1, 996, 280, 1022, 294
img8.png, 6, 2, 908, 324, 932, 344
img8.png, 6, 3, 1004, 302, 1034, 316
img3.png, 0, 0, 1892, 1074, 1914, 1094
img3.png, 0, 1, 1900, 1048, 1930, 1072
img3.png, 0, 2, 2008, 1178, 2036, 1202
img3.png, 0, 3, 2024, 1156, 2064, 1182
img3.png, 2, 0, 924, 1224, 944, 1252
img3.png, 2, 1, 950, 1226, 968, 1246
img3.png, 2, 2, 944, 1324, 968, 1354
img3.png, 2, 3, 968, 1324, 992, 1350
img3.png, 3, 0, 1504, 740, 1536, 768
img3.png, 3, 1, 1652, 726, 1686, 752
img3.png, 3, 2, 1516, 772, 1534, 792
img3.png, 3, 3, 1664, 762, 1696, 778
img3.png, 4, 0, 2110, 218, 2152, 250
img3.png, 4, 1, 2286, 200, 2318, 220
img3.png, 4, 2, 2128, 254, 2156, 278
img3.png, 4, 3, 2298, 230, 2330, 252
img3.png, 5, 0, 622, 384, 650, 414
img3.png, 5, 1, 792, 384, 816, 406
img3.png, 5, 2, 630, 414, 656, 440
img3.png, 5, 3, 792, 414, 822, 438
img3.png, 6, 0, 370, 366, 396, 390
img3.png, 6, 1, 478, 352, 514, 382
img3.png, 6, 2, 372, 396, 406, 416
img3.png, 6, 3, 490, 386, 522, 410
img19.png, 0, 0, 1820, 768, 1850, 786
img19.png, 0, 1, 1834, 736, 1866, 770
img19.png, 0, 2, 1926, 854, 1958, 880
img19.png, 0, 3, 1940, 838, 1972, 864
img19.png, 1, 0, 1396, 768, 1424, 798
img19.png, 1, 1, 1428, 764, 1450, 796
img19.png, 1, 2, 1432, 1146, 1458, 1188
img19.png, 1, 3, 1458, 1158, 1480, 1188
img19.png, 2, 0, 928, 904, 968, 936
img19.png, 2, 1, 968, 908, 994, 934
img19.png, 2, 2, 964, 988, 990, 1022
img19.png, 2, 3, 988, 986, 1016, 1016
img19.png, 3, 0, 1480, 454, 1508, 486
img19.png, 3, 1, 1618, 444, 1650, 470
img19.png, 3, 2, 1490, 486, 1526, 508
img19.png, 3, 3, 1628, 470, 1654, 494
img19.png, 5, 0, 594, 106, 630, 130
img19.png, 5, 1, 762, 104, 798, 128
img19.png, 5, 2, 606, 134, 632, 160
img19.png, 5, 3, 770, 130, 806, 162
img19.png, 6, 0, 336, 76, 368, 116
img19.png, 6, 1, 454, 74, 490, 100
img19.png, 6, 2, 346, 120, 378, 140
img19.png, 6, 3, 464, 104, 504, 126
img16.png, 0, 0, 2434, 654, 2468, 686
img16.png, 0, 1, 2456, 638, 2492, 660
img16.png, 0, 2, 2574, 758, 2618, 786
img16.png, 0, 3, 2606, 736, 2644, 766
img16.png, 1, 0, 1912, 704, 1950, 738
img16.png, 1, 1, 1950, 700, 1978, 734
img16.png, 1, 2, 1988, 1112, 2016, 1148
img16.png, 1, 3, 2016, 1112, 2042, 1148
img16.png, 2, 0, 1440, 872, 1482, 912
img16.png, 2, 1, 1480, 880, 1502, 904
img16.png, 2, 2, 1476, 960, 1510, 986
img16.png, 2, 3, 1508, 958, 1532, 990
img16.png, 3, 0, 1984, 366, 2022, 392
img16.png, 3, 1, 2160, 326, 2190, 352
img16.png, 3, 2, 2002, 392, 2032, 416
img16.png, 3, 3, 2176, 356, 2192, 380
img16.png, 5, 0, 1088, 150, 1120, 176
img16.png, 5, 1, 1224, 118, 1272, 142
img16.png, 5, 2, 1100, 174, 1128, 198
img16.png, 5, 3, 1238, 146, 1282, 172
img16.png, 6, 0, 866, 172, 902, 194
img16.png, 6, 1, 966, 148, 998, 166
img16.png, 6, 2, 880, 204, 916, 218
img16.png, 6, 3, 980, 174, 1010, 192
img11.png, 0, 0, 1848, 910, 1876, 932
img11.png, 0, 1, 1862, 884, 1906, 922
img11.png, 0, 2, 1960, 1008, 1992, 1032
img11.png, 0, 3, 1976, 984, 2000, 1020
img11.png, 1, 0, 1408, 918, 1436, 954
img11.png, 1, 1, 1438, 920, 1466, 944
img11.png, 1, 2, 1444, 1328, 1474, 1364
img11.png, 1, 3, 1472, 1320, 1494, 1362
img11.png, 2, 0, 924, 1062, 962, 1092
img11.png, 2, 1, 960, 1062, 986, 1090
img11.png, 2, 2, 950, 1152, 984, 1184
img11.png, 2, 3, 982, 1150, 1008, 1178
img11.png, 3, 0, 1490, 600, 1522, 626
img11.png, 3, 1, 1632, 578, 1664, 612
img11.png, 3, 2, 1504, 628, 1534, 654
img11.png, 3, 3, 1642, 610, 1670, 634
img11.png, 4, 0, 2096, 70, 2136, 106
img11.png, 4, 1, 2264, 46, 2310, 78
img11.png, 4, 2, 2114, 102, 2148, 132
img11.png, 4, 3, 2284, 88, 2314, 110
img11.png, 5, 0, 616, 242, 642, 274
img11.png, 5, 1, 774, 244, 808, 270
img11.png, 5, 2, 620, 274, 654, 302
img11.png, 5, 3, 778, 272, 818, 306
img11.png, 6, 0, 350, 222, 390, 256
img11.png, 6, 1, 464, 216, 510, 246
img11.png, 6, 2, 362, 258, 394, 282
img11.png, 6, 3, 478, 248, 514, 272
img39.png, 0, 0, 1188, 1276, 1224, 1310
img39.png, 0, 1, 1204, 1252, 1244, 1294
img39.png, 0, 2, 1294, 1388, 1330, 1424
img39.png, 0, 3, 1316, 1372, 1350, 1394
img39.png, 3, 0, 818, 926, 862, 960
img39.png, 3, 1, 984, 922, 1016, 946
img39.png, 3, 2, 834, 960, 860, 984
img39.png, 3, 3, 986, 954, 1022, 974
img39.png, 4, 0, 1440, 482, 1472, 522
img39.png, 4, 1, 1566, 492, 1606, 522
img39.png, 4, 2, 1446, 522, 1470, 550
img39.png, 4, 3, 1576, 526, 1614, 554
img39.png, 7, 0, 640, 114, 682, 148
img39.png, 7, 1, 850, 138, 890, 168
img39.png, 7, 2, 648, 148, 680, 172
img39.png, 7, 3, 866, 162, 890, 188
img13.png, 0, 0, 1488, 938, 1520, 970
img13.png, 0, 1, 1502, 914, 1538, 952
img13.png, 0, 2, 1584, 1036, 1620, 1066
img13.png, 0, 3, 1610, 1026, 1640, 1052
img13.png, 1, 0, 1062, 928, 1098, 970
img13.png, 1, 1, 1102, 938, 1120, 966
img13.png, 1, 2, 1088, 1344, 1118, 1398
img13.png, 1, 3, 1122, 1358, 1138, 1394
img13.png, 2, 0, 540, 1080, 572, 1106
img13.png, 2, 1, 576, 1074, 604, 1104
img13.png, 2, 2, 562, 1174, 592, 1208
img13.png, 2, 3, 594, 1176, 626, 1200
img13.png, 3, 0, 1164, 620, 1190, 652
img13.png, 3, 1, 1304, 612, 1334, 644
img13.png, 3, 2, 1176, 656, 1200, 678
img13.png, 3, 3, 1306, 644, 1342, 670
img13.png, 4, 0, 1744, 168, 1778, 206
img13.png, 4, 1, 1892, 168, 1926, 202
img13.png, 4, 2, 1754, 208, 1782, 234
img13.png, 4, 3, 1906, 200, 1928, 228
img13.png, 5, 0, 214, 168, 242, 200
img13.png, 5, 1, 406, 182, 448, 218
img13.png, 5, 2, 216, 206, 252, 232
img13.png, 5, 3, 420, 224, 450, 254
img14.png, 0, 0, 1318, 958, 1348, 984
img14.png, 0, 1, 1338, 934, 1366, 964
img14.png, 0, 2, 1418, 1054, 1446, 1080
img14.png, 0, 3, 1438, 1040, 1458, 1064
img14.png, 1, 0, 890, 942, 920, 974
img14.png, 1, 1, 924, 946, 942, 974
img14.png, 1, 2, 900, 1374, 920, 1410
img14.png, 1, 3, 926, 1374, 948, 1404
img14.png, 2, 0, 318, 1086, 360, 1122
img14.png, 2, 1, 364, 1084, 388, 1114
img14.png, 2, 2, 346, 1192, 374, 1224
img14.png, 2, 3, 378, 1182, 404, 1216
img14.png, 3, 0, 1000, 628, 1026, 656
img14.png, 3, 1, 1140, 628, 1170, 654
img14.png, 3, 2, 1006, 658, 1024, 684
img14.png, 3, 3, 1148, 660, 1174, 684
img14.png, 4, 0, 1588, 206, 1616, 240
img14.png, 4, 1, 1728, 214, 1752, 242
img14.png, 4, 2, 1602, 246, 1616, 264
img14.png, 4, 3, 1736, 244, 1756, 272
img27.png, 0, 0, 1798, 612, 1822, 636
img27.png, 0, 1, 1814, 596, 1842, 620
img27.png, 0, 2, 1898, 708, 1922, 726
img27.png, 0, 3, 1916, 688, 1938, 712
img27.png, 1, 0, 1390, 626, 1410, 654
img27.png, 1, 1, 1416, 628, 1436, 646
img27.png, 1, 2, 1422, 1000, 1438, 1024
img27.png, 1, 3, 1444, 1000, 1466, 1026
img27.png, 2, 0, 946, 770, 968, 788
img27.png, 2, 1, 970, 768, 990, 786
img27.png, 2, 2, 970, 852, 990, 870
img27.png, 2, 3, 996, 842, 1012, 868
img27.png, 3, 0, 1466, 322, 1492, 348
img27.png, 3, 1, 1600, 306, 1630, 326
img27.png, 3, 2, 1472, 352, 1500, 368
img27.png, 3, 3, 1612, 334, 1634, 354
img26.png, 0, 0, 1980, 584, 2006, 606
img26.png, 0, 1, 1992, 562, 2026, 590
img26.png, 0, 2, 2080, 668, 2114, 698
img26.png, 0, 3, 2104, 654, 2138, 682
img26.png, 1, 0, 1552, 614, 1578, 640
img26.png, 1, 1, 1582, 602, 1600, 634
img26.png, 1, 2, 1584, 980, 1616, 1012
img26.png, 1, 3, 1618, 982, 1646, 1012
img26.png, 2, 0, 1100, 756, 1142, 782
img26.png, 2, 1, 1140, 758, 1160, 776
img26.png, 2, 2, 1142, 838, 1166, 864
img26.png, 2, 3, 1164, 838, 1188, 860
img26.png, 3, 0, 1626, 296, 1658, 324
img26.png, 3, 1, 1768, 266, 1798, 294
img26.png, 3, 2, 1632, 324, 1656, 348
img26.png, 3, 3, 1778, 300, 1806, 320
img12.png, 0, 0, 1666, 928, 1696, 954
img12.png, 0, 1, 1684, 904, 1714, 936
img12.png, 0, 2, 1766, 1024, 1798, 1054
img12.png, 0, 3, 1788, 1008, 1822, 1034
img12.png, 1, 0, 1242, 934, 1266, 962
img12.png, 1, 1, 1270, 928, 1290, 958
img12.png, 1, 2, 1274, 1338, 1294, 1374
img12.png, 1, 3, 1296, 1346, 1322, 1372
img12.png, 2, 0, 738, 1066, 774, 1108
img12.png, 2, 1, 770, 1070, 800, 1096
img12.png, 2, 2, 770, 1166, 794, 1194
img12.png, 2, 3, 792, 1162, 820, 1186
img12.png, 3, 0, 1328, 618, 1356, 644
img12.png, 3, 1, 1468, 602, 1500, 630
img12.png, 3, 2, 1338, 644, 1356, 664
img12.png, 3, 3, 1478, 632, 1504, 656
img12.png, 4, 0, 1916, 138, 1950, 164
