0.825341, -0.000009, 0.564634, -1.073911, -0.564394, -0.029193, 0.824989, -1.562285, 0.016476, -0.999574, -0.024100, 0.045637, 0.000000, 0.000000, 0.000000, 1.000000, 
0.696714, -0.000007, 0.717349, -1.313348, -0.706910, 0.169975, 0.686576, -1.304170, -0.121936, -0.985448, 0.118418, -0.224939, 0.000000, 0.000000, 0.000000, 1.000000, 
0.696714, -0.000007, 0.717349, -1.313348, -0.717044, -0.029192, 0.696417, -1.322862, 0.020936, -0.999574, -0.020344, 0.038643, 0.000000, 0.000000, 0.000000, 1.000000, 
0.696714, -0.000007, 0.717349, -1.313348, -0.698591, -0.227195, 0.678493, -1.288816, 0.162973, -0.973849, -0.158295, 0.300685, 0.000000, 0.000000, 0.000000, 1.000000, 
0.453599, -0.000002, 0.891206, -0.547022, -0.830637, 0.362361, 0.422772, -1.412709, -0.322940, -0.932038, 0.164365, -0.549232, 0.000000, 0.000000, 0.000000, 1.000000, 
0.453599, -0.000002, 0.891206, -0.547022, -0.878238, 0.169971, 0.446999, -1.493665, -0.151480, -0.985449, 0.077097, -0.257622, 0.000000, 0.000000, 0.000000, 1.000000, 
0.453599, -0.000002, 0.891206, -0.547022, -0.890826, -0.029196, 0.453406, -1.515072, 0.026018, -0.999574, -0.013245, 0.044258, 0.000000, 0.000000, 0.000000, 1.000000, 
0.453599, -0.000002, 0.891206, -0.547022, -0.867900, -0.227198, 0.441737, -1.476079, 0.202479, -0.973849, -0.103059, 0.344374, 0.000000, 0.000000, 0.000000, 1.000000, 
0.453599, -0.000002, 0.891206, -0.547022, -0.810373, -0.416143, 0.412457, -1.378239, 0.370868, -0.909299, -0.188764, 0.630762, 0.000000, 0.000000, 0.000000, 1.000000, 
0.267502, -0.000001, 0.963557, -0.787577, -0.898072, 0.362361, 0.249322, -1.287903, -0.349156, -0.932038, 0.096931, -0.500710, 0.000000, 0.000000, 0.000000, 1.000000, 
0.267502, -0.000001, 0.963557, -0.787577, -0.949537, 0.169971, 0.263610, -1.361706, -0.163777, -0.985449, 0.045467, -0.234863, 0.000000, 0.000000, 0.000000, 1.000000, 
0.267502, -0.000001, 0.963557, -0.787577, -0.963147, -0.029196, 0.267388, -1.381223, 0.028131, -0.999574, -0.007811, 0.040348, 0.000000, 0.000000, 0.000000, 1.000000, 
0.267502, -0.000001, 0.963557, -0.787577, -0.938359, -0.227198, 0.260506, -1.345674, 0.218918, -0.973849, -0.060777, 0.313951, 0.000000, 0.000000, 0.000000, 1.000000, 
0.267502, -0.000001, 0.963557, -0.787577, -0.876162, -0.416143, 0.243239, -1.256478, 0.400978, -0.909299, -0.111320, 0.575037, 0.000000, 0.000000, 0.000000, 1.000000, 
0.070740, -0.000000, 0.997495, -0.996735, -0.929703, 0.362361, 0.065932, -1.121041, -0.361453, -0.932038, 0.025633, -0.435838, 0.000000, 0.000000, 0.000000, 1.000000, 
0.070740, -0.000000, 0.997495, -0.996735, -0.982980, 0.169970, 0.069710, -1.185282, -0.169545, -0.985449, 0.012023, -0.204434, 0.000000, 0.000000, 0.000000, 1.000000, 
0.070740, -0.000000, 0.997495, -0.996735, -0.997070, -0.029196, 0.070710, -1.202270, 0.029123, -0.999574, -0.002066, 0.035121, 0.000000, 0.000000, 0.000000, 1.000000, 
0.070740, -0.000000, 0.997495, -0.996735, -0.971409, -0.227199, 0.068890, -1.171328, 0.226630, -0.973848, -0.016072, 0.273275, 0.000000, 0.000000, 0.000000, 1.000000, 
0.070740, -0.000000, 0.997495, -0.996735, -0.907021, -0.416144, 0.064323, -1.093688, 0.415101, -0.909299, -0.029438, 0.500534, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.128843, 0.000000, 0.991665, -1.166155, -0.977236, 0.169970, -0.126968, -0.971427, -0.168553, -0.985449, -0.021899, -0.167548, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.128843, 0.000000, 0.991665, -1.166155, -0.991242, -0.029197, -0.128788, -0.985350, 0.028954, -0.999574, 0.003762, 0.028784, 0.000000, 0.000000, 0.000000, 1.000000, 
