-0.07,0.035,0.3,0.03,0.04,246.94,458.59
-0.07,0.07,0.3,0,0,191.49,448.81
-0.07,0.07,0.3,0,0.01,190.72,467.36
-0.07,0.07,0.3,0,0.02,190.35,485.61
-0.07,0.07,0.3,0,0.03,191.07,504.77
-0.07,0.07,0.3,0,0.04,190.59,523.98
-0.07,0.07,0.3,0.01,0,209.15,450.22
-0.07,0.07,0.3,0.01,0.01,208.95,467.98
-0.07,0.07,0.3,0.01,0.02,208.83,485.91
-0.07,0.07,0.3,0.01,0.03,209.25,504.95
-0.07,0.07,0.3,0.01,0.04,208.95,523.16
-0.07,0.07,0.3,0.02,0,227.86,448.99
-0.07,0.07,0.3,0.02,0.01,228.15,467.66
-0.07,0.07,0.3,0.02,0.02,227.92,485.89
-0.07,0.07,0.3,0.02,0.03,228.12,504.01
-0.07,0.07,0.3,0.02,0.04,227.06,522.39
-0.07,0.07,0.3,0.03,0,246.43,449.18
-0.07,0.07,0.3,0.03,0.01,245.9,468.07
-0.07,0.07,0.3,0.03,0.02,246.52,485.91
-0.07,0.07,0.3,0.03,0.03,246.92,504.92
-0.035,0.035,0.3,0.03,0.04,311.61,458.57
-0.035,0.07,0.3,0,0,254.82,449.17
-0.035,0.07,0.3,0,0.01,254.77,467.78
-0.035,0.07,0.3,0,0.02,255.65,487.48
-0.035,0.07,0.3,0,0.03,254.38,504.51
-0.035,0.07,0.3,0,0.04,255.49,521.98
-0.035,0.07,0.3,0.01,0,273.78,449
-0.035,0.07,0.3,0.01,0.01,273.3,467.95
-0.035,0.07,0.3,0.01,0.02,274.22,486.26
-0.035,0.07,0.3,0.01,0.03,274.57,504.47
-0.035,0.07,0.3,0.01,0.04,272.6,523.4
-0.035,0.07,0.3,0.02,0,291.47,449.02
-0.035,0.07,0.3,0.02,0.01,292.97,466.88
-0.035,0.07,0.3,0.02,0.02,291.93,486.31
-0.035,0.07,0.3,0.02,0.03,292.22,504.87
-0.035,0.07,0.3,0.02,0.04,292.21,523.82
-0.035,0.07,0.3,0.03,0,310.53,449.44
-0.035,0.07,0.3,0.03,0.01,310.87,468.04
-0.035,0.07,0.3,0.03,0.02,311.5,485.8
-0.035,0.07,0.3,0.03,0.03,310.49,504.2
0,0.035,0.3,0.03,0.04,375.46,457.22
0,0.07,0.3,0,0,320.4,449.58
0,0.07,0.3,0,0.01,320.8,468.27
0,0.07,0.3,0,0.02,319.41,486.01
0,0.07,0.3,0,0.03,319.88,504.37
0,0.07,0.3,0,0.04,319.93,523.08
0,0.07,0.3,0.01,0,338.72,448.85
0,0.07,0.3,0.01,0.01,338.24,467.07
0,0.07,0.3,0.01,0.02,338.25,487.77
0,0.07,0.3,0.01,0.03,338.44,504.47
0,0.07,0.3,0.01,0.04,338.52,523.12
0,0.07,0.3,0.02,0,356.24,450.06
0,0.07,0.3,0.02,0.01,356.93,468.03
0,0.07,0.3,0.02,0.02,356.78,486.1
0,0.07,0.3,0.02,0.03,356.59,505.56
0,0.07,0.3,0.02,0.04,357.08,523.11
0,0.07,0.3,0.03,0,375.01,449.64
0,0.07,0.3,0.03,0.01,375.69,467.25
0,0.07,0.3,0.03,0.02,375.07,486.57
0,0.07,0.3,0.03,0.03,376.03,504.72
0.035,0.035,0.3,0.03,0.04,440.31,457.49
0.035,0.07,0.3,0,0,384.32,449.44
0.035,0.07,0.3,0,0.01,384.84,468.67
0.035,0.07,0.3,0,0.02,384.77,486.56
0.035,0.07,0.3,0,0.03,384.74,505.36
0.035,0.07,0.3,0,0.04,385.15,523.85
0.035,0.07,0.3,0.01,0,402.99,449.23
0.035,0.07,0.3,0.01,0.01,403.12,466.94
0.035,0.07,0.3,0.01,0.02,403.5,485.4
0.035,0.07,0.3,0.01,0.03,403.3,503.46
0.035,0.07,0.3,0.01,0.04,402.33,523.93
0.035,0.07,0.3,0.02,0,421.26,449.05
0.035,0.07,0.3,0.02,0.01,421.87,468.6
0.035,0.07,0.3,0.02,0.02,422.51,486.19
0.035,0.07,0.3,0.02,0.03,420.63,504.43
0.035,0.07,0.3,0.02,0.04,421.09,522.51
0.035,0.07,0.3,0.03,0,439.89,449.86
0.035,0.07,0.3,0.03,0.01,439.47,468.46
0.035,0.07,0.3,0.03,0.02,440.12,486.83
0.035,0.07,0.3,0.03,0.03,440.13,505.25
0.07,0.035,0.3,0.03,0.04,505.11,458.62
0.07,0.07,0.3,0,0,449.32,449.12
0.07,0.07,0.3,0,0.01,449.99,467.25
0.07,0.07,0.3,0,0.02,449.46,486.09
0.07,0.07,0.3,0,0.03,449.51,504.99
0.07,0.07,0.3,0,0.04,449.65,522.83
