-0.971105, 0.236450, -0.032349, 0.061075, -0.035794, -0.278321, -0.959821, 1.812172, -0.235953, -0.930929, 0.278743, -0.104770, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.899857, 0.326471, -0.289264, 0.576656, 0.368527, 0.214287, -0.904582, 1.803312, -0.233334, -0.920596, -0.313141, 0.216393, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.873009, 0.432396, -0.225583, 0.505420, 0.452485, 0.545535, -0.705442, 1.580543, -0.181967, -0.717931, -0.671910, 0.885535, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.929237, 0.346067, -0.129442, 0.351109, 0.354749, 0.737696, -0.574419, 1.558106, -0.103299, -0.579691, -0.808262, 0.981185, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.959352, 0.250776, -0.129440, 0.351108, 0.278693, 0.769664, -0.574411, 1.558102, -0.044423, -0.587136, -0.808268, 0.981190, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.957471, 0.255906, -0.133270, 0.361497, 0.285088, 0.767973, -0.573534, 1.555724, -0.044423, -0.587136, -0.808268, 0.981190, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.986982, 0.080573, -0.139190, 0.364046, 0.148708, 0.786810, -0.599012, 1.566697, 0.061251, -0.611913, -0.788550, 0.966750, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.988322, -0.035399, -0.148213, 0.374928, 0.068166, 0.767190, -0.637787, 1.613385, 0.136285, -0.640442, -0.755818, 0.892900, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.929615, -0.368385, 0.010415, -0.025109, -0.267960, 0.656251, -0.705360, 1.700538, 0.253009, -0.658504, -0.708773, 0.817272, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.831766, -0.542223, 0.118998, -0.272987, -0.430483, 0.494669, -0.754975, 1.731953, 0.350500, -0.679189, -0.644866, 0.712865, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.755834, -0.626666, 0.189748, -0.425303, -0.511266, 0.383816, -0.768955, 1.723540, 0.409050, -0.678214, -0.610495, 0.663115, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.617497, -0.724387, 0.306529, -0.666009, -0.605933, 0.189595, -0.772593, 1.678649, 0.501540, -0.662810, -0.556004, 0.584293, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.829162, -0.551667, -0.090299, 0.196197, -0.246887, 0.506318, -0.826250, 1.795244, 0.501534, -0.662802, -0.556019, 0.584322, 0.000000, 0.000000, 0.000000, 1.000000, 
-0.219276, -0.790258, 0.572198, -1.138189, -0.514959, -0.404387, -0.755836, 1.503471, 0.828695, -0.460395, -0.318278, 0.260081, 0.000000, 0.000000, 0.000000, 1.000000, 
