-0.1,0.1,0.3,0,0.04,117.64,595.95
-0.1,0.1,0.3,0.01,0,141.82,516
-0.1,0.1,0.3,0.01,0.01,140.75,535.1
-0.1,0.1,0.3,0.01,0.02,139.6,554.52
-0.1,0.1,0.3,0.01,0.03,138.35,574.31
-0.1,0.1,0.3,0.01,0.04,137.01,594.49
-0.1,0.1,0.3,0.02,0,160.43,515.03
-0.1,0.1,0.3,0.02,0.01,159.47,534.04
-0.1,0.1,0.3,0.02,0.02,158.43,553.38
-0.1,0.1,0.3,0.02,0.03,157.3,573.08
-0.1,0.1,0.3,0.02,0.04,156.1,593.17
-0.1,0.1,0.3,0.03,0,178.79,514.17
-0.1,0.1,0.3,0.03,0.01,177.94,533.1
-0.1,0.1,0.3,0.03,0.02,177.01,552.36
-0.1,0.1,0.3,0.03,0.03,176.01,571.98
-0.05,0.1,0.3,0,0.04,221.13,589.65
-0.05,0.1,0.3,0.01,0,241.48,511.94
-0.05,0.1,0.3,0.01,0.01,241,530.67
-0.05,0.1,0.3,0.01,0.02,240.48,549.73
-0.05,0.1,0.3,0.01,0.03,239.92,569.15
-0.05,0.1,0.3,0.01,0.04,239.31,588.96
-0.05,0.1,0.3,0.02,0,259.06,511.53
-0.05,0.1,0.3,0.02,0.01,258.68,530.22
-0.05,0.1,0.3,0.02,0.02,258.28,549.25
-0.05,0.1,0.3,0.02,0.03,257.84,568.63
-0.05,0.1,0.3,0.02,0.04,257.37,588.4
-0.05,0.1,0.3,0.03,0,276.54,511.23
-0.05,0.1,0.3,0.03,0.01,276.27,529.89
-0.05,0.1,0.3,0.03,0.02,275.98,548.88
-0.05,0.1,0.3,0.03,0.03,275.67,568.24
0,0.1,0.3,0,0.04,320,587.55
0,0.1,0.3,0.01,0,337.36,510.96
0,0.1,0.3,0.01,0.01,337.47,529.6
0,0.1,0.3,0.01,0.02,337.58,548.57
0,0.1,0.3,0.01,0.03,337.71,567.9
0,0.1,0.3,0.01,0.04,337.84,587.62
0,0.1,0.3,0.02,0,354.75,511.11
0,0.1,0.3,0.02,0.01,354.96,529.77
0,0.1,0.3,0.02,0.02,355.19,548.75
0,0.1,0.3,0.02,0.03,355.44,568.09
0,0.1,0.3,0.02,0.04,355.71,587.83
0,0.1,0.3,0.03,0,372.19,511.37
0,0.1,0.3,0.03,0.01,372.51,530.04
0,0.1,0.3,0.03,0.02,372.86,549.05
0,0.1,0.3,0.03,0.03,373.23,568.42
0.05,0.1,0.3,0,0.04,418.87,589.65
0.05,0.1,0.3,0.01,0,434.08,513.06
0.05,0.1,0.3,0.01,0.01,434.77,531.89
0.05,0.1,0.3,0.01,0.02,435.52,551.05
0.05,0.1,0.3,0.01,0.03,436.34,570.57
0.05,0.1,0.3,0.01,0.04,437.21,590.48
0.05,0.1,0.3,0.02,0,452.12,513.77
0.05,0.1,0.3,0.02,0.01,452.92,532.67
0.05,0.1,0.3,0.02,0.02,453.78,551.89
0.05,0.1,0.3,0.02,0.03,454.72,571.48
0.05,0.1,0.3,0.02,0.04,455.73,591.45
0.05,0.1,0.3,0.03,0,470.36,514.59
0.05,0.1,0.3,0.03,0.01,471.27,533.55
0.05,0.1,0.3,0.03,0.02,472.25,552.85
0.05,0.1,0.3,0.03,0.03,473.31,572.52
0.1,0.1,0.3,0,0.04,522.36,595.95
0.1,0.1,0.3,0.01,0,536.26,518.24
0.1,0.1,0.3,0.01,0.01,537.54,537.54
0.1,0.1,0.3,0.01,0.02,538.93,557.17
