-0.5,0,0,0,0,190.5,486
-0.5,0,0,0,0,135,504.5
-0.5,0,0,0,0,135,523
-0.5,0,0,0,0,135,541.5
-0.5,0,0,0,0,135,560
-0.5,0,0,0,0,135,578.5
-0.5,0,0,0,0,153.5,504.5
-0.5,0,0,0,0,153.5,523
-0.5,0,0,0,0,153.5,541.5
-0.5,0,0,0,0,153.5,560
-0.5,0,0,0,0,153.5,578.5
-0.5,0,0,0,0,172,504.5
-0.5,0,0,0,0,172,523
-0.5,0,0,0,0,172,541.5
-0.5,0,0,0,0,172,560
-0.5,0,0,0,0,172,578.5
-0.5,0,0,0,0,190.5,504.5
-0.5,0,0,0,0,190.5,523
-0.5,0,0,0,0,190.5,541.5
-0.5,0,0,0,0,190.5,560
-0.5,0,0,0,0,283,486
-0.5,0,0,0,0,227.5,504.5
-0.5,0,0,0,0,227.5,523
-0.5,0,0,0,0,227.5,541.5
-0.5,0,0,0,0,227.5,560
-0.5,0,0,0,0,227.5,578.5
-0.5,0,0,0,0,246,504.5
-0.5,0,0,0,0,246,523
-0.5,0,0,0,0,246,541.5
-0.5,0,0,0,0,246,560
-0.5,0,0,0,0,246,578.5
-0.5,0,0,0,0,264.5,504.5
-0.5,0,0,0,0,264.5,523
-0.5,0,0,0,0,264.5,541.5
-0.5,0,0,0,0,264.5,560
-0.5,0,0,0,0,264.5,578.5
-0.5,0,0,0,0,283,504.5
-0.5,0,0,0,0,283,523
-0.5,0,0,0,0,283,541.5
-0.5,0,0,0,0,283,560
0,0,0,0,0,375,486
0,0,0,0,0,320,504.5
0,0,0,0,0,320,523
0,0,0,0,0,320,541.5
0,0,0,0,0,320,560
0,0,0,0,0,320,578.5
0,0,0,0,0,338,504.5
0,0,0,0,0,338,523
0,0,0,0,0,338,541.5
0,0,0,0,0,338,560
0,0,0,0,0,338,578.5
0,0,0,0,0,356.5,504.5
0,0,0,0,0,356.5,523
0,0,0,0,0,356.5,541.5
0,0,0,0,0,356.5,560
0,0,0,0,0,356.5,578.5
0,0,0,0,0,375,504.5
0,0,0,0,0,375,523
0,0,0,0,0,375,541.5
0,0,0,0,0,375,560
0,0,0,0,0,467.5,486
0,0,0,0,0,412,504.5
0,0,0,0,0,412,523
0,0,0,0,0,412,541.5
0,0,0,0,0,412,560
0,0,0,0,0,412,578.5
0,0,0,0,0,430.5,504.5
0,0,0,0,0,430.5,523
0,0,0,0,0,430.5,541.5
0,0,0,0,0,430.5,560
0,0,0,0,0,430.5,578.5
0,0,0,0,0,449,504.5
0,0,0,0,0,449,523
0,0,0,0,0,449,541.5
0,0,0,0,0,449,560
0,0,0,0,0,449,578.5
0,0,0,0,0,467.5,504.5
0,0,0,0,0,467.5,523
0,0,0,0,0,467.5,541.5
0,0,0,0,0,467.5,560
0,0,0,0,0,560,486
0,0,0,0,0,504.5,504.5
0,0,0,0,0,504.5,523
0,0,0,0,0,504.5,541.5
0,0,0,0,0,504.5,560
0,0,0,0,0,504.5,578.5
0,0,0,0,0,523,504.5
0,0,0,0,0,523,523
0,0,0,0,0,523,541.5
0,0,0,0,0,523,560
0,0,0,0,0,523,578.5
0,0,0,0,0,541.5,504.5
0,0,0,0,0,541.5,523
0,0,0,0,0,541.5,541.5
0,0,0,0,0,541.5,560
0,0,0,0,0,541.5,578.5
0,0,0,0,0,560,504.5
0,0,0,0,0,560,523
0,0,0,0,0,560,541.5
0,0,0,0,0,560,560
-0.5,0,0,0,0,194.5,480.5
-0.5,0,0,0,0,141,498.5
-0.5,0,0,0,0,141,516.5
-0.5,0,0,0,0,141,534.5
-0.5,0,0,0,0,141,552
-0.5,0,0,0,0,141,570
-0.5,0,0,0,0,159,498.5
-0.5,0,0,0,0,159,516.5
-0.5,0,0,0,0,159,534.5
-0.5,0,0,0,0,159,552
-0.5,0,0,0,0,159,570
-0.5,0,0,0,0,176.5,498.5
-0.5,0,0,0,0,176.5,516.5
-0.5,0,0,0,0,176.5,534.5
-0.5,0,0,0,0,176.5,552
-0.5,0,0,0,0,176.5,570
-0.5,0,0,0,0,194.5,498.5
-0.5,0,0,0,0,194.5,516.5
-0.5,0,0,0,0,194.5,534.5
-0.5,0,0,0,0,194.5,552
-0.5,0,0,0,0,284,480.5
-0.5,0,0,0,0,230.5,498.5
-0.5,0,0,0,0,230.5,516.5
-0.5,0,0,0,0,230.5,534.5
-0.5,0,0,0,0,230.5,552
-0.5,0,0,0,0,230.5,570
-0.5,0,0,0,0,248,498.5
-0.5,0,0,0,0,248,516.5
-0.5,0,0,0,0,248,534.5
-0.5,0,0,0,0,248,552
-0.5,0,0,0,0,248,570
-0.5,0,0,0,0,266,498.5
-0.5,0,0,0,0,266,516.5
-0.5,0,0,0,0,266,534.5
-0.5,0,0,0,0,266,552
-0.5,0,0,0,0,266,570
-0.5,0,0,0,0,284,498.5
-0.5,0,0,0,0,284,516.5
-0.5,0,0,0,0,284,534.5
-0.5,0,0,0,0,284,552
0,0,0,0,0,373.5,480.5
0,0,0,0,0,320,498.5
0,0,0,0,0,320,516.5
0,0,0,0,0,320,534.5
0,0,0,0,0,320,552
0,0,0,0,0,320,570
0,0,0,0,0,337.5,498.5
0,0,0,0,0,337.5,516.5
0,0,0,0,0,337.5,534.5
0,0,0,0,0,337.5,552
0,0,0,0,0,337.5,570
0,0,0,0,0,355.5,498.5
0,0,0,0,0,355.5,516.5
0,0,0,0,0,355.5,534.5
0,0,0,0,0,355.5,552
0,0,0,0,0,355.5,570
0,0,0,0,0,373.5,498.5
0,0,0,0,0,373.5,516.5
0,0,0,0,0,373.5,534.5
0,0,0,0,0,373.5,552
0,0,0,0,0,463,480.5
0,0,0,0,0,409,498.5
0,0,0,0,0,409,516.5
0,0,0,0,0,409,534.5
0,0,0,0,0,409,552
0,0,0,0,0,409,570
0,0,0,0,0,427,498.5
0,0,0,0,0,427,516.5
0,0,0,0,0,427,534.5
0,0,0,0,0,427,552
0,0,0,0,0,427,570
0,0,0,0,0,445,498.5
0,0,0,0,0,445,516.5
0,0,0,0,0,445,534.5
0,0,0,0,0,445,552
0,0,0,0,0,445,570
0,0,0,0,0,463,498.5
0,0,0,0,0,463,516.5
0,0,0,0,0,463,534.5
0,0,0,0,0,463,552
0,0,0,0,0,552,480.5
0,0,0,0,0,498.5,498.5
0,0,0,0,0,498.5,516.5
0,0,0,0,0,498.5,534.5
0,0,0,0,0,498.5,552
0,0,0,0,0,498.5,570
0,0,0,0,0,516.5,498.5
0,0,0,0,0,516.5,516.5
0,0,0,0,0,516.5,534.5
0,0,0,0,0,516.5,552
0,0,0,0,0,516.5,570
